month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,new_house_transaction_amount,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,yr,m
2019-Mar,sector 94,450,46839,24902,116638.17,104,259.2,2422.0,282398.0,7.83,2019,3
2019_Mar,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,3
2019-Mar,sector 96,2,222,36424,809.91,111,404.96,7.0,1396.0,7.71,2019,3
2019-Apr,sector 1,69,6935,38392,26626.68,101,385.89,141.0,12936.0,2.83,2019,4
2019-Apr,sector 2,77,9255,18372,15460.31,117,214.73,1493.0,174642.0,15.86,2019,4
2019_Apr,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 4,2,233,28421,663.0,117,331.5,33.0,5671.0,9.3,2019,4
2019_Apr,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 6,23,3451,16547,3471.18,105,173.56,163.0,17467.0,10.04,2019,4
2019-Apr,sector 7,43,5562,31411,17472.01,129,406.33,743.0,108506.0,13.9,2019,4
2019-Apr,sector 8,30,4964,12567,6238.55,165,207.95,1677.0,257743.0,48.21,2019,4
2019-Apr,sector 9,20,3244,84461,27396.81,162,1369.84,90.0,14214.0,8.81,2019,4
2019-Apr,sector 10,12,1181,28686,3387.26,98,282.27,123.0,11736.0,1.74,2019,4
2019-Apr,sector 11,28,3282,11596,3805.46,117,135.91,621.0,121036.0,23.47,2019,4
2019-Apr,sector 12,25,2822,20674,5833.06,113,233.32,239.0,29774.0,4.77,2019,4
2019-Apr,sector 13,87,8601,40474,34810.78,99,400.12,703.0,74686.0,5.76,2019,4
2019-Apr,sector 14,4,459,47137,2165.05,115,541.26,84.0,19074.0,32.13,2019,4
2019-Apr,sector 15,25,3022,54432,16446.57,121,657.86,221.0,27289.0,9.12,2019,4
2019-Apr,sector 16,3,345,31070,1072.3,115,357.43,71.0,11979.0,17.61,2019,4
2019_Apr,sector 17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 18,9,918,25777,2367.33,102,263.04,46.0,10766.0,14.36,2019,4
2019_Apr,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 20,48,5115,33155,16957.9,107,353.29,423.0,49352.0,6.5,2019,4
2019-Apr,sector 21,3,525,43637,2292.75,175,764.25,215.0,24394.0,12.79,2019,4
2019-Apr,sector 22,12,1199,49385,5921.66,100,493.47,219.0,23829.0,4.14,2019,4
2019-Apr,sector 23,10,1782,54477,9710.3,178,971.03,304.0,53813.0,27.26,2019,4
2019-Apr,sector 24,43,4555,44936,18270.06,99,445.61,430.0,58634.0,7.35,2019,4
2019-Apr,sector 25,32,6109,17862,10911.66,191,340.99,610.0,131666.0,14.1,2019,4
2019-Apr,sector 26,53,6102,45992,28064.39,115,529.52,2072.0,229327.0,55.29,2019,4
2019-Apr,sector 27,7,14019,26442,37069.01,2003,5295.57,77.0,11624.0,3.62,2019,4
2019-Apr,sector 28,4,495,17851,882.94,124,220.73,21.0,2398.0,4.09,2019,4
2019-Apr,sector 29,3,641,44208,2833.89,214,944.63,77.0,7480.0,21.79,2019,4
2019-Apr,sector 30,12,2267,47775,10830.07,189,902.51,407.0,113929.0,34.81,2019,4
2019-Apr,sector 31,158,15572,14740,22952.46,99,145.27,1851.0,203020.0,9.62,2019,4
2019_Apr,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019_Apr,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 34,12,1542,41573,6408.74,128,534.06,253.0,41847.0,13.91,2019,4
2019-Apr,sector 35,53,5948,17532,10427.58,112,196.75,622.0,65950.0,16.58,2019,4
2019-Apr,sector 36,94,10414,37470,39022.55,111,415.13,866.0,95480.0,13.06,2019,4
2019-Apr,sector 37,8,1630,78991,12876.75,204,1609.59,311.0,80386.0,29.66,2019,4
2019-Apr,sector 38,219,21214,50467,107062.21,97,488.87,1048.0,105400.0,3.57,2019,4
2019-Apr,sector 39,1,237,18340,434.14,237,434.14,119.0,19435.0,39.73,2019,4
2019-Apr,sector 40,2,89,53937,477.34,44,238.67,5.0,674.0,7.14,2019,4
2019_Apr,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 42,13,1102,21374,2355.31,85,181.18,217.0,38328.0,42.01,2019,4
2019-Apr,sector 43,102,10476,49952,52331.11,103,513.05,757.0,79964.0,8.48,2019,4
2019_Apr,sector 44,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 45,1106,113256,21822,247147.32,102,223.46,5154.0,618918.0,7.05,2019,4
2019-Apr,sector 46,136,16352,15856,25927.56,120,190.64,1620.0,297806.0,22.88,2019,4
2019-Apr,sector 47,362,34426,21574,74268.69,95,205.16,760.0,73136.0,3.14,2019,4
2019-Apr,sector 48,14,1611,36106,5818.13,115,415.58,423.0,100962.0,45.22,2019,4
2019_Apr,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 50,820,72104,19723,142209.06,88,173.43,2447.0,248926.0,5.35,2019,4
2019-Apr,sector 51,367,40825,28967,118257.53,111,322.23,662.0,77587.0,1.2,2019,4
2019_Apr,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 53,133,12339,48417,59741.31,93,449.18,486.0,46431.0,5.62,2019,4
2019-Apr,sector 54,36,5251,57270,30071.59,146,835.32,467.0,91391.0,9.25,2019,4
2019-Apr,sector 55,842,90604,23942,216926.24,108,257.63,5818.0,649182.0,6.74,2019,4
2019-Apr,sector 56,34,3260,9654,3147.5,96,92.57,350.0,34429.0,18.84,2019,4
2019-Apr,sector 57,5,710,26942,1912.59,142,382.52,413.0,53703.0,98.27,2019,4
2019-Apr,sector 58,55,4893,16161,7908.42,89,143.79,258.0,24263.0,3.69,2019,4
2019-Apr,sector 59,42,3889,29332,11408.32,93,271.63,1286.0,126027.0,30.24,2019,4
2019_Apr,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 61,41,3909,48893,19111.36,95,466.13,524.0,55216.0,34.35,2019,4
2019_Apr,sector 62,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 63,35,3221,62272,20055.54,92,573.02,115.0,10665.0,4.83,2019,4
2019-Apr,sector 64,12,1089,54705,5958.22,91,496.52,159.0,23897.0,20.96,2019,4
2019-Apr,sector 65,11,2347,78742,16427.78,209,1642.78,55.0,9518.0,3.62,2019,4
2019-Apr,sector 66,12,1013,39091,3958.4,84,329.87,60.0,5347.0,4.68,2019,4
2019-Apr,sector 67,74,7855,18148,14254.36,106,192.63,1343.0,172951.0,32.68,2019,4
2019-Apr,sector 68,112,11121,16285,17881.02,99,161.09,2243.0,274540.0,14.49,2019,4
2019-Apr,sector 69,41,5502,12124,6670.1,134,162.69,745.0,123973.0,27.57,2019,4
2019-Apr,sector 70,5,555,13249,735.31,111,147.06,110.0,17882.0,23.74,2019,4
2019_Apr,sector 71,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 72,7,570,11031,628.22,81,89.75,557.0,155869.0,216.21,2019,4
2019-Apr,sector 73,8,971,70150,6813.04,121,851.63,125.0,12663.0,37.86,2019,4
2019-Apr,sector 74,2,309,62815,1942.18,155,971.09,97.0,16193.0,9.42,2019,4
2019_Apr,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 76,11,1139,83643,9530.06,104,866.37,587.0,58604.0,32.4,2019,4
2019-Apr,sector 77,65,7137,42936,29246.0,108,464.22,331.0,41875.0,5.78,2019,4
2019-Apr,sector 78,6,750,19273,1445.31,125,240.88,101.0,13258.0,12.13,2019,4
2019-Apr,sector 79,229,24216,37491,90786.73,106,396.45,793.0,92768.0,12.92,2019,4
2019-Apr,sector 80,6,682,33106,2256.8,114,376.13,104.0,11887.0,28.68,2019,4
2019-Apr,sector 81,1,197,72623,1427.41,197,1427.41,144.0,37425.0,24.09,2019,4
2019-Apr,sector 82,1,24,67560,163.63,24,163.63,,,,2019,4
2019-Apr,sector 83,26,2857,44820,12807.2,110,492.58,562.0,62215.0,50.04,2019,4
2019_Apr,sector 84,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 85,397,43077,22911,98020.21,109,248.78,9933.0,1106114.0,23.06,2019,4
2019-Apr,sector 86,344,39375,48093,189365.06,114,550.48,5040.0,594840.0,16.32,2019,4
2019_Apr,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 88,83,8812,22212,17610.71,106,234.81,434.0,51334.0,2.58,2019,4
2019-Apr,sector 89,19,2542,55151,14016.95,134,737.73,38.0,7570.0,3.03,2019,4
2019_Apr,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 91,11,1839,36778,6764.72,167,614.97,506.0,114301.0,43.9,2019,4
2019-Apr,sector 92,125,18018,20566,37055.2,144,296.44,1901.0,266371.0,16.99,2019,4
2019-Apr,sector 93,104,11663,29842,34804.16,112,334.66,2203.0,269124.0,36.74,2019,4
2019-Apr,sector 94,562,58851,24963,146907.21,105,261.4,2327.0,273425.0,6.56,2019,4
2019_Apr,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,4
2019-Apr,sector 96,1,99,53880,535.3,99,535.3,7.0,1396.0,8.68,2019,4
2019-May,sector 1,47,3829,22587,8649.42,81,184.03,141.0,12936.0,2.67,2019,5
2019-May,sector 2,113,12139,16941,20565.13,107,181.99,1842.0,211839.0,18.3,2019,5
2019_May,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 4,4,492,28223,1387.37,123,346.84,31.0,5547.0,8.74,2019,5
2019_May,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 6,32,4523,16669,4863.68,101,167.71,133.0,14640.0,6.05,2019,5
2019-May,sector 7,37,4182,30410,12227.16,112,339.64,714.0,105817.0,16.62,2019,5
2019-May,sector 8,22,2394,15030,3597.98,109,163.54,1689.0,258634.0,48.93,2019,5
2019-May,sector 9,10,1307,79194,10354.52,131,1035.45,90.0,14214.0,8.92,2019,5
2019-May,sector 10,12,1088,28851,3140.16,91,261.68,115.0,11044.0,2.76,2019,5
2019-May,sector 11,65,7047,13882,9782.84,108,150.51,906.0,149164.0,26.99,2019,5
2019-May,sector 12,37,4229,20663,8737.97,114,236.16,204.0,25830.0,4.58,2019,5
2019-May,sector 13,80,7737,42612,32968.83,97,412.11,633.0,67720.0,5.1,2019,5
2019-May,sector 14,1,94,63821,602.09,94,602.09,82.0,18688.0,36.61,2019,5
2019-May,sector 15,14,1477,49906,7369.6,105,526.4,208.0,25507.0,10.21,2019,5
2019-May,sector 16,1,242,12477,302.08,242,302.08,70.0,11736.0,19.33,2019,5
2019-May,sector 17,1,182,45189,824.19,182,824.19,84.0,22092.0,51.89,2019,5
2019-May,sector 18,17,2224,34742,7725.75,131,454.46,48.0,11067.0,10.17,2019,5
2019_May,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 20,35,3744,32534,12179.57,107,347.99,429.0,50032.0,8.09,2019,5
2019-May,sector 21,11,1860,46116,8579.38,169,779.94,206.0,22845.0,10.95,2019,5
2019-May,sector 22,80,9273,49100,45528.26,116,569.1,139.0,14582.0,3.08,2019,5
2019-May,sector 23,23,3300,56717,18717.99,143,813.83,280.0,50383.0,21.89,2019,5
2019-May,sector 24,64,8392,51440,30579.8,108,556.0,412.0,55251.0,8.11,2019,5
2019-May,sector 25,22,4751,23594,11209.86,216,509.54,556.0,126326.0,17.87,2019,5
2019-May,sector 26,67,7748,46596,36102.84,116,538.85,2008.0,221865.0,40.97,2019,5
2019-May,sector 27,1,89,20459,182.0,89,182.0,77.0,11624.0,4.32,2019,5
2019-May,sector 28,1,78,34295,266.71,78,266.71,22.0,2468.0,7.18,2019,5
2019_May,sector 29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 30,16,3140,51482,16165.35,196,1010.33,396.0,111497.0,32.77,2019,5
2019-May,sector 31,181,18140,14039,25466.85,100,140.7,1996.0,238144.0,10.15,2019,5
2019_May,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 33,5,1211,88409,10710.57,242,2142.11,213.0,29593.0,41.66,2019,5
2019-May,sector 34,25,2968,41958,12454.37,119,498.17,349.0,51906.0,15.27,2019,5
2019-May,sector 35,33,3835,17663,6773.15,116,205.25,789.0,84516.0,18.63,2019,5
2019-May,sector 36,79,8737,38582,33710.73,111,426.72,788.0,86681.0,10.59,2019,5
2019-May,sector 37,4,608,70101,4263.12,152,1065.78,309.0,80005.0,38.04,2019,5
2019-May,sector 38,142,13434,51138,68700.47,95,483.81,930.0,94057.0,3.29,2019,5
2019_May,sector 39,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 40,1,65,53593,347.6,65,347.6,5.0,674.0,8.79,2019,5
2019_May,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 42,35,8233,22864,18824.23,235,537.84,188.0,30972.0,14.65,2019,5
2019-May,sector 43,116,11886,50570,60107.87,102,518.17,703.0,74307.0,7.22,2019,5
2019-May,sector 44,5,933,102990,9606.66,187,1921.33,45.0,14826.0,16.13,2019,5
2019-May,sector 45,662,69520,22047,153268.98,105,231.52,4525.0,554684.0,6.48,2019,5
2019-May,sector 46,113,12663,15087,18425.32,110,165.99,1492.0,283267.0,22.1,2019,5
2019-May,sector 47,382,36266,22594,81937.31,95,214.5,584.0,57703.0,2.16,2019,5
2019-May,sector 48,11,1854,40161,7446.53,169,676.96,411.0,99212.0,39.24,2019,5
2019_May,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 50,784,66533,20111,133806.62,85,170.67,2545.0,258954.0,4.91,2019,5
2019-May,sector 51,450,47797,29473,140870.53,106,313.05,716.0,82370.0,1.16,2019,5
2019_May,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 53,139,13202,48629,64200.69,95,461.88,451.0,43357.0,4.83,2019,5
2019-May,sector 54,10,1642,55327,9082.93,164,908.29,473.0,92464.0,13.81,2019,5
2019-May,sector 55,914,96366,24672,237753.96,105,260.12,6260.0,713020.0,6.61,2019,5
2019-May,sector 56,54,5112,9116,4660.44,95,86.3,298.0,29545.0,12.96,2019,5
2019-May,sector 57,1,176,33915,598.19,176,598.19,412.0,53527.0,98.08,2019,5
2019-May,sector 58,60,5579,16383,9140.84,93,152.35,199.0,18786.0,3.09,2019,5
2019-May,sector 59,35,3102,27785,8619.34,89,246.27,1263.0,123748.0,27.51,2019,5
2019_May,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 61,49,4529,48673,22041.52,92,449.83,569.0,59086.0,25.48,2019,5
2019_May,sector 62,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 63,28,2815,72381,20378.03,101,727.79,118.0,10902.0,4.57,2019,5
2019-May,sector 64,20,2023,53021,10724.0,101,536.2,148.0,22780.0,15.59,2019,5
2019-May,sector 65,3,466,78185,1661.82,106,830.91,56.0,9774.0,4.5,2019,5
2019-May,sector 66,13,1123,39158,4397.94,86,338.3,76.0,6795.0,5.76,2019,5
2019-May,sector 67,73,7882,19374,15270.04,108,209.18,1314.0,171076.0,27.04,2019,5
2019-May,sector 68,135,13973,16280,22517.74,103,168.04,2143.0,264273.0,16.02,2019,5
2019-May,sector 69,48,5484,11365,6232.43,114,129.84,704.0,119193.0,27.16,2019,5
2019-May,sector 70,7,789,13334,1051.53,113,150.22,103.0,17098.0,21.46,2019,5
2019_May,sector 71,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 72,6,496,10978,544.1,83,90.68,551.0,155373.0,227.36,2019,5
2019-May,sector 73,17,3283,69304,22753.3,193,1338.43,178.0,26050.0,26.88,2019,5
2019-May,sector 74,1,182,65901,1197.75,182,1197.75,95.0,15883.0,9.86,2019,5
2019_May,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 76,2,184,100295,1843.22,92,921.61,588.0,58639.0,39.35,2019,5
2019-May,sector 77,21,2322,42921,9965.47,111,474.55,323.0,40950.0,5.69,2019,5
2019-May,sector 78,7,825,20155,1663.52,118,237.65,97.0,12724.0,15.0,2019,5
2019-May,sector 79,202,22505,40998,92263.91,111,456.75,1076.0,118247.0,10.92,2019,5
2019-May,sector 80,3,336,33583,1129.21,112,376.4,101.0,11550.0,29.07,2019,5
2019-May,sector 81,5,1231,70995,8740.73,246,1748.15,139.0,36194.0,20.81,2019,5
2019_May,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 83,15,2087,48340,10087.42,139,672.49,435.0,48164.0,34.8,2019,5
2019_May,sector 84,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 85,446,48616,22159,106542.73,109,242.14,9535.0,1064029.0,21.88,2019,5
2019-May,sector 86,417,46615,48018,223836.2,112,536.78,4989.0,585655.0,14.82,2019,5
2019_May,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-May,sector 88,74,8640,25342,18462.12,114,288.47,411.0,49388.0,2.52,2019,5
2019-May,sector 89,4,684,65979,4510.41,171,1127.6,35.0,7001.0,3.06,2019,5
2019-May,sector 90,1,519,43931,2279.79,519,2279.79,237.0,28052.0,69.17,2019,5
2019-May,sector 91,15,2189,35944,7866.51,146,524.43,500.0,112978.0,45.05,2019,5
2019-May,sector 92,146,18203,20693,37666.98,125,257.99,1731.0,245576.0,14.09,2019,5
2019-May,sector 93,168,17961,29028,52138.46,107,310.35,2200.0,271940.0,29.43,2019,5
2019-May,sector 94,401,42995,25232,108483.87,107,270.53,2220.0,262172.0,6.06,2019,5
2019_May,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019_May,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,5
2019-Jun,sector 1,41,4260,47216,20116.16,104,490.64,158.0,16788.0,3.45,2019,6
2019-Jun,sector 2,119,13291,16992,21165.59,109,185.66,1749.0,201489.0,17.72,2019,6
2019_Jun,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 4,7,1609,28340,4559.39,230,651.34,26.0,4327.0,6.14,2019,6
2019_Jun,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 6,30,3676,16618,5424.0,113,187.03,112.0,12410.0,4.64,2019,6
2019-Jun,sector 7,27,3673,30447,11184.42,136,414.24,687.0,102366.0,17.24,2019,6
2019-Jun,sector 8,49,8690,16799,14597.37,177,297.91,1670.0,255611.0,56.83,2019,6
2019-Jun,sector 9,13,1796,80007,14368.35,138,1105.26,85.0,12930.0,7.03,2019,6
2019-Jun,sector 10,16,1643,28520,4686.62,103,292.91,110.0,10394.0,4.35,2019,6
2019-Jun,sector 11,64,6937,14792,10260.91,108,160.33,1175.0,174660.0,31.87,2019,6
2019-Jun,sector 12,43,5079,21216,10776.09,118,250.61,173.0,22180.0,3.71,2019,6
2019-Jun,sector 13,124,12307,41471,51037.75,99,411.59,541.0,58647.0,4.43,2019,6
2019-Jun,sector 14,3,898,102364,9189.49,299,3063.16,80.0,18082.0,36.95,2019,6
2019-Jun,sector 15,14,1647,48455,7980.08,118,570.01,201.0,24667.0,12.06,2019,6
2019-Jun,sector 16,3,668,12290,820.71,223,273.57,72.0,12266.0,29.9,2019,6
2019-Jun,sector 17,3,546,45439,2480.55,182,826.85,106.0,27042.0,70.84,2019,6
2019-Jun,sector 18,13,1544,30986,4784.39,119,368.03,51.0,11430.0,8.96,2019,6
2019_Jun,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 20,63,7118,37729,26853.49,113,426.25,424.0,48663.0,9.77,2019,6
2019-Jun,sector 21,3,391,51082,1997.01,130,665.67,206.0,22947.0,11.02,2019,6
2019-Jun,sector 22,16,1785,49157,8773.09,112,548.32,121.0,12562.0,4.48,2019,6
2019-Jun,sector 23,7,1180,51530,6081.97,169,868.85,273.0,49203.0,23.27,2019,6
2019-Jun,sector 24,53,7316,53023,23334.35,105,555.58,396.0,52063.0,8.21,2019,6
2019-Jun,sector 25,35,6691,18467,11777.25,188,346.39,539.0,122649.0,18.34,2019,6
2019-Jun,sector 26,141,14280,46593,66083.09,101,472.02,1870.0,209120.0,32.76,2019,6
2019-Jun,sector 27,4,638,23037,1468.67,159,367.17,74.0,11075.0,4.08,2019,6
2019-Jun,sector 28,2,162,20344,329.8,81,164.9,22.0,2468.0,7.87,2019,6
2019-Jun,sector 29,2,346,39616,1369.24,173,684.62,80.0,7923.0,18.6,2019,6
2019-Jun,sector 30,9,2096,55775,11688.72,233,1298.75,393.0,110899.0,36.12,2019,6
2019-Jun,sector 31,310,40057,14972,59973.87,129,193.46,2225.0,264962.0,9.32,2019,6
2019_Jun,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 33,6,1319,84979,11212.06,220,1868.68,211.0,28979.0,28.47,2019,6
2019-Jun,sector 34,53,6037,43577,26305.88,114,496.34,296.0,45896.0,12.97,2019,6
2019-Jun,sector 35,65,7545,17233,13002.6,116,200.04,727.0,77248.0,14.87,2019,6
2019-Jun,sector 36,148,16264,38687,62920.09,110,425.14,676.0,74384.0,7.23,2019,6
2019-Jun,sector 37,5,2346,101397,23784.75,469,4756.95,358.0,87417.0,56.78,2019,6
2019-Jun,sector 38,216,20910,52304,109369.94,97,506.34,835.0,84986.0,4.87,2019,6
2019-Jun,sector 39,2,384,17801,683.1,192,341.55,118.0,19198.0,33.35,2019,6
2019_Jun,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019_Jun,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 42,11,2064,23313,4812.58,188,437.51,80.0,15494.0,6.56,2019,6
2019-Jun,sector 43,186,18275,48964,89484.09,98,481.1,610.0,63288.0,6.16,2019,6
2019-Jun,sector 44,40,3443,47269,16276.78,86,406.92,45.0,14826.0,13.45,2019,6
2019-Jun,sector 45,619,64860,21117,136967.78,105,221.27,4034.0,503610.0,6.69,2019,6
2019-Jun,sector 46,103,12297,15855,19497.53,119,189.3,1398.0,272046.0,23.06,2019,6
2019-Jun,sector 47,217,21692,21513,46664.45,100,215.04,397.0,38745.0,1.45,2019,6
2019-Jun,sector 48,9,1738,38280,6654.41,193,739.38,412.0,99296.0,51.22,2019,6
2019_Jun,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 50,743,65469,19393,126964.13,88,170.88,2933.0,291582.0,5.21,2019,6
2019-Jun,sector 51,236,26566,29529,78447.48,113,332.4,1178.0,154186.0,3.97,2019,6
2019_Jun,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 53,68,6314,48622,30699.95,93,451.47,409.0,39489.0,4.23,2019,6
2019-Jun,sector 54,39,6646,67699,44991.52,170,1153.63,513.0,99460.0,16.06,2019,6
2019-Jun,sector 55,785,87210,22656,197585.01,111,251.7,5826.0,660274.0,8.06,2019,6
2019-Jun,sector 56,12,1124,9409,1057.59,94,88.13,286.0,28420.0,12.89,2019,6
2019-Jun,sector 57,7,1152,29479,3395.59,165,485.08,436.0,56901.0,87.78,2019,6
2019-Jun,sector 58,104,9130,16746,15288.33,88,147.0,134.0,12880.0,2.37,2019,6
2019-Jun,sector 59,58,4487,30146,13526.97,77,233.22,1241.0,121771.0,37.58,2019,6
2019_Jun,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 61,33,3028,46602,14111.09,92,427.61,543.0,56690.0,25.12,2019,6
2019_Jun,sector 62,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 63,41,4274,69320,29623.9,104,722.53,118.0,10600.0,4.26,2019,6
2019-Jun,sector 64,8,713,44089,3145.1,89,393.14,146.0,22678.0,20.83,2019,6
2019_Jun,sector 65,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 66,28,2390,37899,9058.77,85,323.53,68.0,6082.0,4.11,2019,6
2019-Jun,sector 67,78,7223,22325,16124.69,93,206.73,1325.0,173134.0,29.14,2019,6
2019-Jun,sector 68,165,15999,15642,24362.68,96,150.39,2071.0,258098.0,18.07,2019,6
2019-Jun,sector 69,31,3671,10742,3943.41,118,127.21,858.0,135812.0,38.24,2019,6
2019-Jun,sector 70,9,1106,11780,1302.43,123,144.71,98.0,16507.0,18.73,2019,6
2019_Jun,sector 71,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 72,7,1931,21838,4217.91,276,602.56,546.0,153597.0,154.76,2019,6
2019-Jun,sector 73,2,165,51499,851.8,83,425.9,177.0,25940.0,26.6,2019,6
2019-Jun,sector 74,21,3187,65379,20838.95,152,992.33,82.0,13858.0,14.88,2019,6
2019_Jun,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 76,24,2434,99674,24255.89,101,1010.66,579.0,57580.0,61.48,2019,6
2019-Jun,sector 77,37,4222,42608,17007.14,111,472.42,308.0,39195.0,8.4,2019,6
2019-Jun,sector 78,1,107,22145,237.39,107,237.39,95.0,12526.0,18.7,2019,6
2019-Jun,sector 79,213,18354,38976,71538.26,86,335.86,961.0,114868.0,8.78,2019,6
2019-Jun,sector 80,1,113,25524,288.7,113,288.7,100.0,11436.0,35.96,2019,6
2019-Jun,sector 81,2,545,72772,3963.69,272,1981.84,138.0,35839.0,23.27,2019,6
2019_Jun,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 83,81,8694,43202,37558.35,107,463.68,432.0,48083.0,17.79,2019,6
2019-Jun,sector 84,1,165,73948,1217.25,165,1217.25,108.0,17489.0,127.49,2019,6
2019-Jun,sector 85,514,56770,22166,125624.58,110,244.88,9668.0,1073540.0,25.05,2019,6
2019-Jun,sector 86,684,75691,47271,357796.1,111,523.09,4717.0,547681.0,13.15,2019,6
2019-Jun,sector 87,2,605,32261,1953.18,303,976.59,21.0,1995.0,5.74,2019,6
2019-Jun,sector 88,62,6654,22829,13748.75,108,245.51,350.0,42883.0,3.06,2019,6
2019-Jun,sector 89,4,782,75721,5921.51,196,1480.38,30.0,6102.0,3.09,2019,6
2019_Jun,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019-Jun,sector 91,20,3517,35723,12564.55,176,628.23,482.0,109792.0,44.25,2019,6
2019-Jun,sector 92,189,21019,21086,44320.59,111,234.5,2491.0,314098.0,20.72,2019,6
2019-Jun,sector 93,136,15152,29797,45147.92,111,331.97,2333.0,290597.0,27.64,2019,6
2019-Jun,sector 94,406,44888,25581,114827.37,111,282.83,2307.0,275205.0,6.87,2019,6
2019_Jun,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
2019_Jun,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,6
