month,sector,num_land_transactions_nearby_sectors,construction_area_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,yr,m,sector_num
2019-May,sector 8,0.0,0.0,0.0,0.0,2019,5,8
2019-May,sector 9,0.0,0.0,0.0,0.0,2019,5,9
2019-May,sector 10,0.0,0.0,0.0,0.0,2019,5,10
2019-May,sector 11,0.0,0.0,0.0,0.0,2019,5,11
2019-May,sector 12,0.0,0.0,0.0,0.0,2019,5,12
2019-May,sector 13,0.2,1959.8,8427.2,29732.2,2019,5,13
2019-May,sector 14,0.0,0.0,0.0,0.0,2019,5,14
2019-May,sector 15,0.0,0.0,0.0,0.0,2019,5,15
2019-May,sector 16,0.0,0.0,0.0,0.0,2019,5,16
2019-May,sector 17,0.0,0.0,0.0,0.0,2019,5,17
2019-May,sector 18,0.090909091,890.8181818,3830.545455,13514.63636,2019,5,18
2019_May,sector 19,0.0,0.0,0.0,0.0,2019,5,19
2019-May,sector 20,0.0,0.0,0.0,0.0,2019,5,20
2019-May,sector 21,0.0,0.0,0.0,0.0,2019,5,21
2019_May,sector 22,0.0,0.0,0.0,0.0,2019,5,22
2019-May,sector 23,0.111111111,1088.777778,4681.777778,16517.88889,2019,5,23
2019-May,sector 24,0.0,0.0,0.0,0.0,2019,5,24
2019-May,sector 25,0.0,0.0,0.0,0.0,2019,5,25
2019_May,sector 26,0.0,0.0,0.0,0.0,2019,5,26
2019-May,sector 27,0.0,0.0,0.0,0.0,2019,5,27
2019-May,sector 28,0.0,0.0,0.0,0.0,2019,5,28
2019-May,sector 29,0.166666667,1633.166667,7022.666667,24776.83333,2019,5,29
2019-May,sector 30,0.0,0.0,0.0,0.0,2019,5,30
2019-May,sector 31,0.0,0.0,0.0,0.0,2019,5,31
2019_May,sector 32,0.0,0.0,0.0,0.0,2019,5,32
2019_May,sector 33,0.0,0.0,0.0,0.0,2019,5,33
2019-May,sector 34,0.0,0.0,0.0,0.0,2019,5,34
2019-May,sector 35,0.0,0.0,0.0,0.0,2019,5,35
2019-May,sector 36,0.0,0.0,0.0,0.0,2019,5,36
2019-May,sector 37,0.0,0.0,0.0,0.0,2019,5,37
2019-May,sector 38,0.0,0.0,0.0,0.0,2019,5,38
2019-May,sector 39,0.0,0.0,0.0,0.0,2019,5,39
2019_May,sector 40,0.0,0.0,0.0,0.0,2019,5,40
2019_May,sector 41,0.0,0.0,0.0,0.0,2019,5,41
2019-May,sector 42,0.0,0.0,0.0,0.0,2019,5,42
2019_May,sector 43,0.0,0.0,0.0,0.0,2019,5,43
2019-May,sector 44,0.0,0.0,0.0,0.0,2019,5,44
2019-May,sector 45,0.0,0.0,0.0,0.0,2019,5,45
2019-May,sector 46,0.0,0.0,0.0,0.0,2019,5,46
2019-May,sector 47,0.0,0.0,0.0,0.0,2019,5,47
2019-May,sector 48,0.0,0.0,0.0,0.0,2019,5,48
2019-May,sector 49,0.0,0.0,0.0,0.0,2019,5,49
2019-May,sector 50,0.0,0.0,0.0,0.0,2019,5,50
2019_May,sector 51,0.0,0.0,0.0,0.0,2019,5,51
2019_May,sector 52,0.0,0.0,0.0,0.0,2019,5,52
2019-May,sector 53,0.0,0.0,0.0,0.0,2019,5,53
2019-May,sector 54,0.166666667,1633.166667,7022.666667,24776.83333,2019,5,54
2019-May,sector 55,0.0,0.0,0.0,0.0,2019,5,55
2019-May,sector 56,0.0,0.0,0.0,0.0,2019,5,56
2019-May,sector 57,0.0,0.0,0.0,0.0,2019,5,57
2019-May,sector 58,0.0,0.0,0.0,0.0,2019,5,58
2019-May,sector 59,0.0,0.0,0.0,0.0,2019,5,59
2019-May,sector 60,0.2,1959.8,8427.2,29732.2,2019,5,60
2019-May,sector 61,0.0,0.0,0.0,0.0,2019,5,61
2019-May,sector 62,0.0,0.0,0.0,0.0,2019,5,62
2019-May,sector 63,0.0,0.0,0.0,0.0,2019,5,63
2019-May,sector 64,0.0,0.0,0.0,0.0,2019,5,64
2019-May,sector 65,0.0,0.0,0.0,0.0,2019,5,65
2019-May,sector 66,0.0,0.0,0.0,0.0,2019,5,66
2019-May,sector 67,0.0,0.0,0.0,0.0,2019,5,67
2019-May,sector 68,0.0,0.0,0.0,0.0,2019,5,68
2019-May,sector 69,0.0,0.0,0.0,0.0,2019,5,69
2019-May,sector 70,0.0,0.0,0.0,0.0,2019,5,70
2019-May,sector 71,0.0,0.0,0.0,0.0,2019,5,71
2019_May,sector 72,0.0,0.0,0.0,0.0,2019,5,72
2019-May,sector 73,0.0,0.0,0.0,0.0,2019,5,73
2019_May,sector 74,0.0,0.0,0.0,0.0,2019,5,74
2019_May,sector 75,0.0,0.0,0.0,0.0,2019,5,75
2019-May,sector 76,0.0,0.0,0.0,0.0,2019,5,76
2019-May,sector 77,0.0,0.0,0.0,0.0,2019,5,77
2019_May,sector 78,0.0,0.0,0.0,0.0,2019,5,78
2019-May,sector 79,0.0,0.0,0.0,0.0,2019,5,79
2019-May,sector 80,0.0,0.0,0.0,0.0,2019,5,80
2019-May,sector 81,0.0,0.0,0.0,0.0,2019,5,81
2019-May,sector 82,0.0,0.0,0.0,0.0,2019,5,82
2019-May,sector 83,0.0,0.0,0.0,0.0,2019,5,83
2019-May,sector 84,0.0,0.0,0.0,0.0,2019,5,84
2019-May,sector 85,0.0,0.0,0.0,0.0,2019,5,85
2019_May,sector 86,0.0,0.0,0.0,0.0,2019,5,86
2019_May,sector 87,0.0,0.0,0.0,0.0,2019,5,87
2019_May,sector 88,0.0,0.0,0.0,0.0,2019,5,88
2019_May,sector 89,0.0,0.0,0.0,0.0,2019,5,89
2019-May,sector 90,0.0,0.0,0.0,0.0,2019,5,90
2019-May,sector 91,0.0,0.0,0.0,0.0,2019,5,91
2019-May,sector 92,0.0,0.0,0.0,0.0,2019,5,92
2019-May,sector 93,0.0,0.0,0.0,0.0,2019,5,93
2019-May,sector 94,0.0,0.0,0.0,0.0,2019,5,94
2019_May,sector 95,0.0,0.0,0.0,0.0,2019,5,95
2019-May,sector 96,0.0,0.0,0.0,0.0,2019,5,96
2019-Jun,sector 1,0.0,0.0,0.0,0.0,2019,6,1
2019-Jun,sector 2,0.25,7125.5625,21376.6875,31150.0,2019,6,2
2019_Jun,sector 3,0.0,0.0,0.0,0.0,2019,6,3
2019-Jun,sector 4,0.0,0.0,0.0,0.0,2019,6,4
2019_Jun,sector 5,0.0,0.0,0.0,0.0,2019,6,5
2019-Jun,sector 6,0.111111111,6374.484444,17122.2,12328.88889,2019,6,6
2019-Jun,sector 7,0.0,0.0,0.0,0.0,2019,6,7
2019-Jun,sector 8,0.25,11096.25,31069.25,39088.5,2019,6,8
2019-Jun,sector 9,0.0,0.0,0.0,0.0,2019,6,9
2019-Jun,sector 10,0.0,0.0,0.0,0.0,2019,6,10
2019-Jun,sector 11,0.5,28685.18,77049.9,55480.0,2019,6,11
2019-Jun,sector 12,0.2,5204.184,13010.46,13612.0,2019,6,12
2019-Jun,sector 13,0.0,0.0,0.0,0.0,2019,6,13
2019-Jun,sector 14,0.0,0.0,0.0,0.0,2019,6,14
2019-Jun,sector 15,0.111111111,12679.88889,34767.55556,45730.33333,2019,6,15
2019-Jun,sector 16,0.0,0.0,0.0,0.0,2019,6,16
2019-Jun,sector 17,0.0,0.0,0.0,0.0,2019,6,17
2019-Jun,sector 18,0.181818182,11526.27273,30764.54545,51209.81818,2019,6,18
2019_Jun,sector 19,0.0,0.0,0.0,0.0,2019,6,19
2019-Jun,sector 20,0.142857143,16302.71429,44701.14286,58796.14286,2019,6,20
2019-Jun,sector 21,0.0,0.0,0.0,0.0,2019,6,21
2019_Jun,sector 22,0.0,0.0,0.0,0.0,2019,6,22
2019-Jun,sector 23,0.0,0.0,0.0,0.0,2019,6,23
2019-Jun,sector 24,0.111111111,12679.88889,34767.55556,45730.33333,2019,6,24
2019-Jun,sector 25,0.0,0.0,0.0,0.0,2019,6,25
2019_Jun,sector 26,0.0,0.0,0.0,0.0,2019,6,26
2019-Jun,sector 27,0.0,0.0,0.0,0.0,2019,6,27
2019-Jun,sector 28,0.0,0.0,0.0,0.0,2019,6,28
2019-Jun,sector 29,0.0,0.0,0.0,0.0,2019,6,29
2019-Jun,sector 30,0.0,0.0,0.0,0.0,2019,6,30
2019-Jun,sector 31,0.25,7125.5625,21376.6875,31150.0,2019,6,31
2019_Jun,sector 32,0.0,0.0,0.0,0.0,2019,6,32
2019_Jun,sector 33,0.0,0.0,0.0,0.0,2019,6,33
2019-Jun,sector 34,0.0,0.0,0.0,0.0,2019,6,34
2019-Jun,sector 35,0.5,18142.75,45566.75,71360.75,2019,6,35
2019-Jun,sector 36,0.0,0.0,0.0,0.0,2019,6,36
2019-Jun,sector 37,0.0,0.0,0.0,0.0,2019,6,37
2019-Jun,sector 38,0.0,0.0,0.0,0.0,2019,6,38
2019-Jun,sector 39,0.333333333,9087.195,25093.175,32110.0,2019,6,39
2019_Jun,sector 40,0.0,0.0,0.0,0.0,2019,6,40
2019_Jun,sector 41,0.0,0.0,0.0,0.0,2019,6,41
2019-Jun,sector 42,0.285714286,20019.98857,53994.32857,68519.0,2019,6,42
2019_Jun,sector 43,0.0,0.0,0.0,0.0,2019,6,43
2019-Jun,sector 44,0.0,0.0,0.0,0.0,2019,6,44
2019-Jun,sector 45,0.4,14514.2,36453.4,57088.6,2019,6,45
2019-Jun,sector 46,0.5,32918.38,88676.68333,98432.16667,2019,6,46
2019-Jun,sector 47,0.5,18142.75,45566.75,71360.75,2019,6,47
2019-Jun,sector 48,0.166666667,19019.83333,52151.33333,68595.5,2019,6,48
2019-Jun,sector 49,0.25,7125.5625,21376.6875,31150.0,2019,6,49
2019-Jun,sector 50,0.4,10904.634,30111.81,38532.0,2019,6,50
2019_Jun,sector 51,0.0,0.0,0.0,0.0,2019,6,51
2019_Jun,sector 52,0.0,0.0,0.0,0.0,2019,6,52
2019-Jun,sector 53,0.0,0.0,0.0,0.0,2019,6,53
2019-Jun,sector 54,0.166666667,19019.83333,52151.33333,68595.5,2019,6,54
2019-Jun,sector 55,0.222222222,6058.13,16728.78333,21406.66667,2019,6,55
2019-Jun,sector 56,0.25,14342.59,38524.95,27740.0,2019,6,56
2019-Jun,sector 57,0.666666667,24190.33333,60755.66667,95147.66667,2019,6,57
2019-Jun,sector 58,0.4,16678.256,43830.42,35804.0,2019,6,58
2019-Jun,sector 59,0.0,0.0,0.0,0.0,2019,6,59
2019-Jun,sector 60,0.4,31700.8,87437.0,113585.4,2019,6,60
2019-Jun,sector 61,0.5,40151.33333,108553.0,162480.1667,2019,6,61
2019-Jun,sector 62,0.0,0.0,0.0,0.0,2019,6,62
2019-Jun,sector 63,0.0,0.0,0.0,0.0,2019,6,63
2019-Jun,sector 64,0.0,0.0,0.0,0.0,2019,6,64
2019-Jun,sector 65,0.0,0.0,0.0,0.0,2019,6,65
2019-Jun,sector 66,0.0,0.0,0.0,0.0,2019,6,66
2019-Jun,sector 67,0.285714286,10367.28571,26038.14286,40777.57143,2019,6,67
2019-Jun,sector 68,0.2,5204.184,13010.46,13612.0,2019,6,68
2019-Jun,sector 69,0.571428571,40756.14286,110799.2857,161605.0,2019,6,69
2019-Jun,sector 70,1.0,57058.0,154229.0,239887.3333,2019,6,70
2019-Jun,sector 71,0.0,0.0,0.0,0.0,2019,6,71
2019_Jun,sector 72,0.0,0.0,0.0,0.0,2019,6,72
2019-Jun,sector 73,0.0,0.0,0.0,0.0,2019,6,73
2019_Jun,sector 74,0.0,0.0,0.0,0.0,2019,6,74
2019_Jun,sector 75,0.0,0.0,0.0,0.0,2019,6,75
2019-Jun,sector 76,0.0,0.0,0.0,0.0,2019,6,76
2019-Jun,sector 77,0.0,0.0,0.0,0.0,2019,6,77
2019_Jun,sector 78,0.0,0.0,0.0,0.0,2019,6,78
2019-Jun,sector 79,0.0,0.0,0.0,0.0,2019,6,79
2019-Jun,sector 80,0.0,0.0,0.0,0.0,2019,6,80
2019-Jun,sector 81,0.0,0.0,0.0,0.0,2019,6,81
2019-Jun,sector 82,0.0,0.0,0.0,0.0,2019,6,82
2019-Jun,sector 83,0.0,0.0,0.0,0.0,2019,6,83
2019-Jun,sector 84,0.0,0.0,0.0,0.0,2019,6,84
2019-Jun,sector 85,0.5,31697.25,84602.5,140827.0,2019,6,85
2019_Jun,sector 86,0.0,0.0,0.0,0.0,2019,6,86
2019_Jun,sector 87,0.0,0.0,0.0,0.0,2019,6,87
2019_Jun,sector 88,0.0,0.0,0.0,0.0,2019,6,88
2019_Jun,sector 89,0.0,0.0,0.0,0.0,2019,6,89
2019-Jun,sector 90,0.0,0.0,0.0,0.0,2019,6,90
2019-Jun,sector 91,0.0,0.0,0.0,0.0,2019,6,91
2019-Jun,sector 92,0.0,0.0,0.0,0.0,2019,6,92
2019-Jun,sector 93,0.666666667,24190.33333,60755.66667,95147.66667,2019,6,93
2019-Jun,sector 94,0.4,28027.984,75592.06,95926.6,2019,6,94
2019_Jun,sector 95,0.0,0.0,0.0,0.0,2019,6,95
2019-Jun,sector 96,0.0,0.0,0.0,0.0,2019,6,96
2019-Jul,sector 1,0.0,0.0,0.0,0.0,2019,7,1
2019-Jul,sector 2,0.5,31021.325,90845.75,103200.0,2019,7,2
2019_Jul,sector 3,0.0,0.0,0.0,0.0,2019,7,3
2019-Jul,sector 4,0.0,0.0,0.0,0.0,2019,7,4
2019_Jul,sector 5,0.0,0.0,0.0,0.0,2019,7,5
2019-Jul,sector 6,0.0,0.0,0.0,0.0,2019,7,6
2019-Jul,sector 7,0.0,0.0,0.0,0.0,2019,7,7
2019-Jul,sector 8,0.0,0.0,0.0,0.0,2019,7,8
2019-Jul,sector 9,0.0,0.0,0.0,0.0,2019,7,9
2019-Jul,sector 10,0.0,0.0,0.0,0.0,2019,7,10
2019-Jul,sector 11,0.0,0.0,0.0,0.0,2019,7,11
2019-Jul,sector 12,0.2,26730.52,80191.58,80192.0,2019,7,12
2019-Jul,sector 13,0.0,0.0,0.0,0.0,2019,7,13
2019-Jul,sector 14,0.0,0.0,0.0,0.0,2019,7,14
2019-Jul,sector 15,0.0,0.0,0.0,0.0,2019,7,15
2019-Jul,sector 16,0.0,0.0,0.0,0.0,2019,7,16
2019-Jul,sector 17,0.0,0.0,0.0,0.0,2019,7,17
2019-Jul,sector 18,0.0,0.0,0.0,0.0,2019,7,18
2019_Jul,sector 19,0.0,0.0,0.0,0.0,2019,7,19
2019-Jul,sector 20,0.0,0.0,0.0,0.0,2019,7,20
2019-Jul,sector 21,0.0,0.0,0.0,0.0,2019,7,21
2019_Jul,sector 22,0.0,0.0,0.0,0.0,2019,7,22
2019-Jul,sector 23,0.0,0.0,0.0,0.0,2019,7,23
2019-Jul,sector 24,0.0,0.0,0.0,0.0,2019,7,24
2019-Jul,sector 25,0.0,0.0,0.0,0.0,2019,7,25
2019_Jul,sector 26,0.0,0.0,0.0,0.0,2019,7,26
2019-Jul,sector 27,0.0,0.0,0.0,0.0,2019,7,27
2019-Jul,sector 28,0.0,0.0,0.0,0.0,2019,7,28
2019-Jul,sector 29,0.0,0.0,0.0,0.0,2019,7,29
2019-Jul,sector 30,0.0,0.0,0.0,0.0,2019,7,30
2019-Jul,sector 31,0.5,14255.625,40548.75,43285.0,2019,7,31
2019_Jul,sector 32,0.0,0.0,0.0,0.0,2019,7,32
2019_Jul,sector 33,0.0,0.0,0.0,0.0,2019,7,33
2019-Jul,sector 34,0.0,0.0,0.0,0.0,2019,7,34
2019-Jul,sector 35,0.5,19619.75,40705.25,52960.25,2019,7,35
2019-Jul,sector 36,0.0,0.0,0.0,0.0,2019,7,36
2019-Jul,sector 37,0.0,0.0,0.0,0.0,2019,7,37
2019-Jul,sector 38,0.0,0.0,0.0,0.0,2019,7,38
2019-Jul,sector 39,0.5,31779.18333,93858.81667,95683.33333,2019,7,39
2019_Jul,sector 40,0.0,0.0,0.0,0.0,2019,7,40
2019_Jul,sector 41,0.0,0.0,0.0,0.0,2019,7,41
2019-Jul,sector 42,0.142857143,19093.22857,57279.7,57280.0,2019,7,42
2019_Jul,sector 43,0.0,0.0,0.0,0.0,2019,7,43
2019-Jul,sector 44,0.0,0.0,0.0,0.0,2019,7,44
2019-Jul,sector 45,0.4,15695.8,32564.2,42368.2,2019,7,45
2019-Jul,sector 46,0.166666667,22275.43333,66826.31667,66826.66667,2019,7,46
2019-Jul,sector 47,0.5,19619.75,40705.25,52960.25,2019,7,47
2019-Jul,sector 48,0.0,0.0,0.0,0.0,2019,7,48
2019-Jul,sector 49,0.5,14255.625,40548.75,43285.0,2019,7,49
2019-Jul,sector 50,0.6,51547.58,152868.18,162752.0,2019,7,50
2019_Jul,sector 51,0.0,0.0,0.0,0.0,2019,7,51
2019_Jul,sector 52,0.0,0.0,0.0,0.0,2019,7,52
2019-Jul,sector 53,0.0,0.0,0.0,0.0,2019,7,53
2019-Jul,sector 54,0.0,0.0,0.0,0.0,2019,7,54
2019-Jul,sector 55,0.333333333,28637.54444,84926.76667,90417.77778,2019,7,55
2019-Jul,sector 56,0.0,0.0,0.0,0.0,2019,7,56
2019-Jul,sector 57,0.666666667,26159.66667,54273.66667,70613.66667,2019,7,57
2019-Jul,sector 58,0.2,26730.52,80191.58,80192.0,2019,7,58
2019-Jul,sector 59,0.0,0.0,0.0,0.0,2019,7,59
2019-Jul,sector 60,0.0,0.0,0.0,0.0,2019,7,60
2019-Jul,sector 61,0.0,0.0,0.0,0.0,2019,7,61
2019-Jul,sector 62,0.0,0.0,0.0,0.0,2019,7,62
2019-Jul,sector 63,0.0,0.0,0.0,0.0,2019,7,63
2019-Jul,sector 64,0.0,0.0,0.0,0.0,2019,7,64
2019-Jul,sector 65,0.0,0.0,0.0,0.0,2019,7,65
2019-Jul,sector 66,0.0,0.0,0.0,0.0,2019,7,66
2019-Jul,sector 67,0.285714286,11211.28571,23260.14286,30263.0,2019,7,67
2019-Jul,sector 68,0.2,26730.52,80191.58,80192.0,2019,7,68
2019-Jul,sector 69,0.0,0.0,0.0,0.0,2019,7,69
2019-Jul,sector 70,0.0,0.0,0.0,0.0,2019,7,70
2019-Jul,sector 71,0.0,0.0,0.0,0.0,2019,7,71
2019_Jul,sector 72,0.0,0.0,0.0,0.0,2019,7,72
2019-Jul,sector 73,0.0,0.0,0.0,0.0,2019,7,73
2019_Jul,sector 74,0.0,0.0,0.0,0.0,2019,7,74
2019_Jul,sector 75,0.0,0.0,0.0,0.0,2019,7,75
2019-Jul,sector 76,0.0,0.0,0.0,0.0,2019,7,76
2019-Jul,sector 77,0.0,0.0,0.0,0.0,2019,7,77
2019_Jul,sector 78,0.0,0.0,0.0,0.0,2019,7,78
2019-Jul,sector 79,0.0,0.0,0.0,0.0,2019,7,79
2019-Jul,sector 80,0.0,0.0,0.0,0.0,2019,7,80
2019-Jul,sector 81,0.0,0.0,0.0,0.0,2019,7,81
2019-Jul,sector 82,0.0,0.0,0.0,0.0,2019,7,82
2019-Jul,sector 83,0.0,0.0,0.0,0.0,2019,7,83
2019-Jul,sector 84,0.0,0.0,0.0,0.0,2019,7,84
2019-Jul,sector 85,0.0,0.0,0.0,0.0,2019,7,85
2019_Jul,sector 86,0.0,0.0,0.0,0.0,2019,7,86
2019_Jul,sector 87,0.0,0.0,0.0,0.0,2019,7,87
2019_Jul,sector 88,0.0,0.0,0.0,0.0,2019,7,88
2019_Jul,sector 89,0.0,0.0,0.0,0.0,2019,7,89
2019-Jul,sector 90,0.0,0.0,0.0,0.0,2019,7,90
2019-Jul,sector 91,0.0,0.0,0.0,0.0,2019,7,91
2019-Jul,sector 92,0.333333333,24269.46667,72808.33333,77256.66667,2019,7,92
2019-Jul,sector 93,0.666666667,26159.66667,54273.66667,70613.66667,2019,7,93
2019-Jul,sector 94,0.2,26730.52,80191.58,80192.0,2019,7,94
2019_Jul,sector 95,0.0,0.0,0.0,0.0,2019,7,95
2019-Jul,sector 96,0.0,0.0,0.0,0.0,2019,7,96
2019-Aug,sector 1,0.0,0.0,0.0,0.0,2019,8,1
2019-Aug,sector 2,0.0,0.0,0.0,0.0,2019,8,2
2019_Aug,sector 3,0.0,0.0,0.0,0.0,2019,8,3
2019-Aug,sector 4,0.5,48329.33333,134652.1667,101443.3333,2019,8,4
2019_Aug,sector 5,0.0,0.0,0.0,0.0,2019,8,5
2019-Aug,sector 6,0.0,0.0,0.0,0.0,2019,8,6
2019-Aug,sector 7,0.0,0.0,0.0,0.0,2019,8,7
2019-Aug,sector 8,0.0,0.0,0.0,0.0,2019,8,8
2019-Aug,sector 9,0.0,0.0,0.0,0.0,2019,8,9
2019-Aug,sector 10,0.0,0.0,0.0,0.0,2019,8,10
2019-Aug,sector 11,0.0,0.0,0.0,0.0,2019,8,11
2019-Aug,sector 12,0.0,0.0,0.0,0.0,2019,8,12
2019-Aug,sector 13,0.0,0.0,0.0,0.0,2019,8,13
2019-Aug,sector 14,0.0,0.0,0.0,0.0,2019,8,14
2019-Aug,sector 15,0.0,0.0,0.0,0.0,2019,8,15
2019-Aug,sector 16,0.0,0.0,0.0,0.0,2019,8,16
2019-Aug,sector 17,0.0,0.0,0.0,0.0,2019,8,17
2019-Aug,sector 18,0.0,0.0,0.0,0.0,2019,8,18
2019_Aug,sector 19,0.0,0.0,0.0,0.0,2019,8,19
2019-Aug,sector 20,0.0,0.0,0.0,0.0,2019,8,20
2019-Aug,sector 21,0.0,0.0,0.0,0.0,2019,8,21
2019_Aug,sector 22,0.0,0.0,0.0,0.0,2019,8,22
2019-Aug,sector 23,0.0,0.0,0.0,0.0,2019,8,23
2019-Aug,sector 24,0.0,0.0,0.0,0.0,2019,8,24
2019-Aug,sector 25,0.0,0.0,0.0,0.0,2019,8,25
2019_Aug,sector 26,0.0,0.0,0.0,0.0,2019,8,26
2019-Aug,sector 27,0.0,0.0,0.0,0.0,2019,8,27
2019-Aug,sector 28,0.0,0.0,0.0,0.0,2019,8,28
2019-Aug,sector 29,0.0,0.0,0.0,0.0,2019,8,29
2019-Aug,sector 30,0.0,0.0,0.0,0.0,2019,8,30
2019-Aug,sector 31,0.0,0.0,0.0,0.0,2019,8,31
2019_Aug,sector 32,0.0,0.0,0.0,0.0,2019,8,32
2019_Aug,sector 33,0.0,0.0,0.0,0.0,2019,8,33
2019-Aug,sector 34,0.0,0.0,0.0,0.0,2019,8,34
2019-Aug,sector 35,0.0,0.0,0.0,0.0,2019,8,35
2019-Aug,sector 36,0.0,0.0,0.0,0.0,2019,8,36
2019-Aug,sector 37,0.0,0.0,0.0,0.0,2019,8,37
2019-Aug,sector 38,0.0,0.0,0.0,0.0,2019,8,38
2019-Aug,sector 39,0.0,0.0,0.0,0.0,2019,8,39
2019_Aug,sector 40,0.0,0.0,0.0,0.0,2019,8,40
2019_Aug,sector 41,0.0,0.0,0.0,0.0,2019,8,41
2019-Aug,sector 42,0.0,0.0,0.0,0.0,2019,8,42
2019_Aug,sector 43,0.0,0.0,0.0,0.0,2019,8,43
2019-Aug,sector 44,0.0,0.0,0.0,0.0,2019,8,44
2019-Aug,sector 45,0.6,57995.2,161582.6,121732.0,2019,8,45
2019-Aug,sector 46,0.0,0.0,0.0,0.0,2019,8,46
2019-Aug,sector 47,0.0,0.0,0.0,0.0,2019,8,47
2019-Aug,sector 48,0.0,0.0,0.0,0.0,2019,8,48
2019-Aug,sector 49,0.0,0.0,0.0,0.0,2019,8,49
2019-Aug,sector 50,0.0,0.0,0.0,0.0,2019,8,50
2019_Aug,sector 51,0.0,0.0,0.0,0.0,2019,8,51
2019_Aug,sector 52,0.0,0.0,0.0,0.0,2019,8,52
2019-Aug,sector 53,0.0,0.0,0.0,0.0,2019,8,53
2019-Aug,sector 54,0.0,0.0,0.0,0.0,2019,8,54
2019-Aug,sector 55,0.0,0.0,0.0,0.0,2019,8,55
2019-Aug,sector 56,0.0,0.0,0.0,0.0,2019,8,56
2019-Aug,sector 57,0.0,0.0,0.0,0.0,2019,8,57
2019-Aug,sector 58,0.0,0.0,0.0,0.0,2019,8,58
2019-Aug,sector 59,0.0,0.0,0.0,0.0,2019,8,59
2019-Aug,sector 60,0.0,0.0,0.0,0.0,2019,8,60
2019-Aug,sector 61,0.0,0.0,0.0,0.0,2019,8,61
2019-Aug,sector 62,0.0,0.0,0.0,0.0,2019,8,62
2019-Aug,sector 63,0.0,0.0,0.0,0.0,2019,8,63
2019-Aug,sector 64,0.0,0.0,0.0,0.0,2019,8,64
2019-Aug,sector 65,0.0,0.0,0.0,0.0,2019,8,65
2019-Aug,sector 66,0.0,0.0,0.0,0.0,2019,8,66
2019-Aug,sector 67,0.428571429,41425.14286,115416.1429,86951.42857,2019,8,67
2019-Aug,sector 68,0.0,0.0,0.0,0.0,2019,8,68
2019-Aug,sector 69,0.0,0.0,0.0,0.0,2019,8,69
2019-Aug,sector 70,0.0,0.0,0.0,0.0,2019,8,70
2019-Aug,sector 71,0.0,0.0,0.0,0.0,2019,8,71
2019_Aug,sector 72,0.0,0.0,0.0,0.0,2019,8,72
2019-Aug,sector 73,0.0,0.0,0.0,0.0,2019,8,73
2019_Aug,sector 74,0.0,0.0,0.0,0.0,2019,8,74
2019_Aug,sector 75,0.0,0.0,0.0,0.0,2019,8,75
2019-Aug,sector 76,0.0,0.0,0.0,0.0,2019,8,76
2019-Aug,sector 77,0.0,0.0,0.0,0.0,2019,8,77
2019_Aug,sector 78,0.0,0.0,0.0,0.0,2019,8,78
2019-Aug,sector 79,0.0,0.0,0.0,0.0,2019,8,79
2019-Aug,sector 80,0.0,0.0,0.0,0.0,2019,8,80
2019-Aug,sector 81,0.0,0.0,0.0,0.0,2019,8,81
2019-Aug,sector 82,0.0,0.0,0.0,0.0,2019,8,82
2019-Aug,sector 83,0.0,0.0,0.0,0.0,2019,8,83
2019-Aug,sector 84,0.0,0.0,0.0,0.0,2019,8,84
2019-Aug,sector 85,0.0,0.0,0.0,0.0,2019,8,85
2019_Aug,sector 86,0.0,0.0,0.0,0.0,2019,8,86
2019_Aug,sector 87,0.0,0.0,0.0,0.0,2019,8,87
2019_Aug,sector 88,0.0,0.0,0.0,0.0,2019,8,88
2019_Aug,sector 89,0.0,0.0,0.0,0.0,2019,8,89
2019-Aug,sector 90,0.0,0.0,0.0,0.0,2019,8,90
2019-Aug,sector 91,0.0,0.0,0.0,0.0,2019,8,91
2019-Aug,sector 92,0.0,0.0,0.0,0.0,2019,8,92
2019-Aug,sector 93,1.0,96658.66667,269304.3333,202886.6667,2019,8,93
2019-Aug,sector 94,0.0,0.0,0.0,0.0,2019,8,94
2019_Aug,sector 95,0.0,0.0,0.0,0.0,2019,8,95
2019-Aug,sector 96,0.0,0.0,0.0,0.0,2019,8,96
2019-Sep,sector 1,0.0,0.0,0.0,0.0,2019,9,1
2019-Sep,sector 2,0.25,7889.84,23669.52,28675.0,2019,9,2
2019_Sep,sector 3,0.0,0.0,0.0,0.0,2019,9,3
2019-Sep,sector 4,0.0,0.0,0.0,0.0,2019,9,4
2019_Sep,sector 5,0.0,0.0,0.0,0.0,2019,9,5
2019-Sep,sector 6,0.222222222,15174.87222,50669.90556,53888.88889,2019,9,6
2019-Sep,sector 7,0.0,0.0,0.0,0.0,2019,9,7
2019-Sep,sector 8,0.0,0.0,0.0,0.0,2019,9,8
2019-Sep,sector 9,0.1,2985.599,8359.677,35545.0,2019,9,9
2019-Sep,sector 10,0.5,34143.4625,114007.2875,121250.0,2019,9,10
2019-Sep,sector 11,0.0,0.0,0.0,0.0,2019,9,11
2019-Sep,sector 12,0.4,27314.77,91205.83,97000.0,2019,9,12
2019-Sep,sector 13,0.0,0.0,0.0,0.0,2019,9,13
2019-Sep,sector 14,0.0,0.0,0.0,0.0,2019,9,14
2019-Sep,sector 15,0.0,0.0,0.0,0.0,2019,9,15
2019-Sep,sector 16,0.0,0.0,0.0,0.0,2019,9,16
